"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","588","2203509514240","20033536","19292160","26112","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","5.03125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3752","Microsoft.Win32.SafeHandles.SafeProcessHandle","588","4056",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26112","26112","19292160","19292160","208552","208552","42639360","42639360","61325312","61325312","216412160","2203534635008","True","Normal","19292160","19292160","00:00:02.1250000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:05.0312500","00:00:02.9062500","191291392","2203509514240","False",,,,"20033536","20033536",,
"svchost","0","117","2203389034496","6230016","1470464","8424","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1948","Microsoft.Win32.SafeHandles.SafeProcessHandle","117","4064",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1470464","1470464","61968","61968","1744896","1744896","7143424","7143424","79200256","2203397423104","True","Normal","1470464","1470464","00:00:00.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0156250","70811648","2203389034496","False",,,,"6230016","6230016",,
"svchost","0","270","2203403542528","7315456","2805760","15280","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.4375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3736","Microsoft.Win32.SafeHandles.SafeProcessHandle","270","4084",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15280","15280","2805760","2805760","92048","92048","3186688","3186688","8663040","8663040","92659712","2203410882560","True","Normal","2805760","2805760","00:00:00.2812500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.1562500","85319680","2203403542528","False",,,,"7315456","7315456",,
"svchost","0","208","2203409637376","8810496","2527232","13328","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3320","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","4100",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13328","13328","2527232","2527232","91424","91424","2760704","2760704","9789440","9789440","95633408","2203413856256","True","Normal","2527232","2527232","00:00:00.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0781250","91414528","2203409637376","False",,,,"8810496","8810496",,
"svchost","0","201","2203416985600","11010048","2568192","13448","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.21875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3716","Microsoft.Win32.SafeHandles.SafeProcessHandle","201","4120",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13448","13448","2568192","2568192","118176","118176","3170304","3170304","12357632","12357632","111857664","2203430080512","True","Normal","2568192","2568192","00:00:00.1562500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.0625000","98762752","2203416985600","False",,,,"11010048","11010048",,
"svchost","0","137","2203388682240","5115904","1323008","12544","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2664","Microsoft.Win32.SafeHandles.SafeProcessHandle","137","4372",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12544","12544","1323008","1323008","61536","61536","1589248","1589248","5894144","5894144","76750848","2203394973696","True","Normal","1323008","1323008","00:00:00.0156250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0312500","70459392","2203388682240","False",,,,"5115904","5115904",,
"svchost","0","516","2203479007232","24526848","12124160","20496","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","17.5625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3584","Microsoft.Win32.SafeHandles.SafeProcessHandle","516","4388",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20496","20496","12124160","12124160","157288","157288","20598784","20598784","30633984","30633984","215461888","2203533684736","True","Normal","12124160","12124160","00:00:04.9531250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:17.5625000","00:00:12.6093750","160784384","2203479007232","False",,,,"24526848","24526848",,
"svchost","0","414","2203436470272","18481152","4833280","20648","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.75","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2196","Microsoft.Win32.SafeHandles.SafeProcessHandle","414","4488",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20648","20648","4833280","4833280","157216","157216","5869568","5869568","20574208","20574208","142163968","2203460386816","True","Normal","4833280","4833280","00:00:00.3437500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7500000","00:00:00.4062500","118247424","2203436470272","False",,,,"18481152","18481152",,
"svchost","0","203","2203398909952","6017024","1847296","8016","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3476","Microsoft.Win32.SafeHandles.SafeProcessHandle","203","4556",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1847296","1847296","60744","60744","1888256","1888256","6430720","6430720","83832832","2203402055680","True","Normal","1847296","1847296","00:00:00.1718750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.2031250","80687104","2203398909952","False",,,,"6017024","6017024",,
"svchost","0","239","2203413286912","11272192","5316608","13112","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","5.984375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3260","Microsoft.Win32.SafeHandles.SafeProcessHandle","239","4672",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13112","13112","5316608","5316608","86488","86488","5885952","5885952","12578816","12578816","99258368","2203417481216","True","Normal","5316608","5316608","00:00:00.7500000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:35",,"System.Diagnostics.ProcessThreadCollection","00:00:05.9843750","00:00:05.2343750","95064064","2203413286912","False",,,,"11272192","11272192",,
"svchost","0","151","2203392499712","6799360","1720320","43472","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3764","Microsoft.Win32.SafeHandles.SafeProcessHandle","151","5664",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","43472","43472","1720320","1720320","73664","73664","2064384","2064384","7901184","7901184","81620992","2203399843840","True","Normal","1720320","1720320","00:00:00","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:18:34",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","74276864","2203392499712","False",,,,"6799360","6799360",,
"svchost","0","138","2203389775872","4694016","1605632","8696","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3368","Microsoft.Win32.SafeHandles.SafeProcessHandle","138","5920",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1605632","1605632","63928","63928","2678784","2678784","6979584","6979584","88961024","2203407183872","True","Normal","1605632","1605632","00:00:00","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","27/10/2022 21:03:35",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","71553024","2203389775872","False",,,,"4694016","4694016",,
"svchost","1","145","2203413725184","8278016","2203648","10616","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.203125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2860","Microsoft.Win32.SafeHandles.SafeProcessHandle","145","6476",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10616","10616","2203648","2203648","114736","114736","2486272","2486272","9154560","9154560","102031360","2203420254208","True","Normal","2203648","2203648","00:00:00.1718750","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:35",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0312500","95502336","2203413725184","False",,,,"8278016","8278016",,
"svchost","1","470","2203461881856","27156480","8953856","19128","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","3.53125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2696","Microsoft.Win32.SafeHandles.SafeProcessHandle","470","7176",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19128","19128","8953856","8953856","214608","214608","9658368","9658368","29573120","29573120","154255360","2203472478208","True","Normal","8953856","8953856","00:00:01.1093750","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:35",,"System.Diagnostics.ProcessThreadCollection","00:00:03.5312500","00:00:02.4218750","143659008","2203461881856","False",,,,"27156480","27156480",,
"svchost","1","134","2203413823488","7036928","1671168","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.078125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2676","Microsoft.Win32.SafeHandles.SafeProcessHandle","134","7220",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","1671168","1671168","111760","111760","1949696","1949696","7802880","7802880","100327424","2203418550272","True","Normal","1671168","1671168","00:00:00.0625000","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:35",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0156250","95600640","2203413823488","False",,,,"7036928","7036928",,
"svchost","0","424","2203439874048","18931712","5820416","27224","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.53125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3288","Microsoft.Win32.SafeHandles.SafeProcessHandle","424","7288",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27224","27224","5820416","5820416","150760","150760","6651904","6651904","20877312","20877312","138428416","2203456651264","True","Normal","5820416","5820416","00:00:00.8281250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5312500","00:00:00.7031250","121651200","2203439874048","False",,,,"18931712","18931712",,
"svchost","1","548","2203510554624","24047616","8667136","25112","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.078125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2972","Microsoft.Win32.SafeHandles.SafeProcessHandle","548","7304",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25112","25112","8667136","8667136","321024","321024","9850880","9850880","37163008","37163008","211050496","2203529273344","True","Normal","8667136","8667136","00:00:00.9375000","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:36",,"System.Diagnostics.ProcessThreadCollection","00:00:04.0781250","00:00:03.1406250","192331776","2203510554624","False",,,,"24047616","24047616",,
"svchost","0","262","2203458248704","19456000","4120576","14544","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","5.390625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2668","Microsoft.Win32.SafeHandles.SafeProcessHandle","262","7360",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14544","14544","4120576","4120576","162624","162624","6004736","6004736","21381120","21381120","170442752","2203488665600","True","Normal","4120576","4120576","00:00:01.5937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:36",,"System.Diagnostics.ProcessThreadCollection","00:00:05.3906250","00:00:03.7968750","140025856","2203458248704","False",,,,"19456000","19456000",,
"svchost","0","237","2203422654464","13508608","3133440","14136","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.328125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2876","Microsoft.Win32.SafeHandles.SafeProcessHandle","237","7440",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14136","14136","3133440","3133440","122112","122112","4530176","4530176","14692352","14692352","113795072","2203432017920","True","Normal","3133440","3133440","00:00:00.2187500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:46",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.1093750","104431616","2203422654464","False",,,,"13508608","13508608",,
"svchost","0","821","2203450904576","4763648","8376320","20080","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.484375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1980","Microsoft.Win32.SafeHandles.SafeProcessHandle","821","7652",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20080","20080","8376320","8376320","194120","194120","10280960","10280960","29593600","29593600","168476672","2203486699520","True","Normal","8376320","8376320","00:00:00.2968750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:26:21",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4843750","00:00:00.1875000","132681728","2203450904576","False",,,,"4763648","4763648",,
"svchost","0","276","2203399278592","8069120","2674688","12264","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.21875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2628","Microsoft.Win32.SafeHandles.SafeProcessHandle","276","7768",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12264","12264","2674688","2674688","87384","87384","2928640","2928640","9125888","9125888","87166976","2203405389824","True","Normal","2674688","2674688","00:00:00.0781250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:36",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.1406250","81055744","2203399278592","False",,,,"8069120","8069120",,
"svchost","0","166","2203402145792","9601024","1953792","12176","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3204","Microsoft.Win32.SafeHandles.SafeProcessHandle","166","8004",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12176","12176","1953792","1953792","89944","89944","2625536","2625536","10670080","10670080","96505856","2203414728704","True","Normal","1953792","1953792","00:00:00.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0781250","83922944","2203402145792","False",,,,"9601024","9601024",,
"svchost","0","209","2203422076928","10715136","2539520","13872","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.40625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3796","Microsoft.Win32.SafeHandles.SafeProcessHandle","209","8084",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13872","13872","2539520","2539520","113184","113184","2936832","2936832","11948032","11948032","108175360","2203426398208","True","Normal","2539520","2539520","00:00:00.2500000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4062500","00:00:00.1562500","103854080","2203422076928","False",,,,"10715136","10715136",,
"svchost","1","273","2203478056960","18935808","3407872","14816","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.296875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3376","Microsoft.Win32.SafeHandles.SafeProcessHandle","273","8120",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14816","14816","3407872","3407872","226560","226560","4059136","4059136","20787200","20787200","170778624","2203489001472","True","Normal","3407872","3407872","00:00:00.1875000","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.1093750","159834112","2203478056960","False",,,,"18935808","18935808",,
"svchost","0","300","2203416195072","12337152","2707456","13584","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3400","Microsoft.Win32.SafeHandles.SafeProcessHandle","300","8152",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13584","13584","2707456","2707456","121096","121096","3129344","3129344","12603392","12603392","292548608","2203610771456","True","Normal","2707456","2707456","00:00:00.2343750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.1406250","97972224","2203416195072","False",,,,"12337152","12337152",,
"svchost","1","139","2203412078592","7847936","1904640","9104","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2900","Microsoft.Win32.SafeHandles.SafeProcessHandle","139","9256",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9104","9104","1904640","1904640","110560","110560","2326528","2326528","8343552","8343552","98582528","2203416805376","True","Normal","1904640","1904640","00:00:00.0468750","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:39",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0625000","93855744","2203412078592","False",,,,"7847936","7847936",,
"svchost","0","428","2203422269440","12746752","3817472","26032","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.359375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3956","Microsoft.Win32.SafeHandles.SafeProcessHandle","428","10148",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26032","26032","3817472","3817472","127512","127512","4124672","4124672","14315520","14315520","107732992","2203425955840","True","Normal","3817472","3817472","00:00:00.2343750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:18:34",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","00:00:00.1250000","104046592","2203422269440","False",,,,"12746752","12746752",,
"svchost","1","264","2203454238720","15081472","3424256","13048","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.4375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3564","Microsoft.Win32.SafeHandles.SafeProcessHandle","264","10952",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13048","13048","3424256","3424256","196824","196824","5238784","5238784","16695296","16695296","165376000","2203483598848","True","Normal","3424256","3424256","00:00:00.2656250","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:43",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.1718750","136015872","2203454238720","False",,,,"15081472","15081472",,
"svchost","0","573","2203586805760","19308544","14282752","36784","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1238.296875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1144","Microsoft.Win32.SafeHandles.SafeProcessHandle","573","11836",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","36784","36784","14282752","14282752","200208","200208","27144192","27144192","26832896","26832896","302219264","2203620442112","True","Normal","14282752","14282752","00:10:51.9375000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:55",,"System.Diagnostics.ProcessThreadCollection","00:20:38.2968750","00:09:46.3593750","268582912","2203586805760","False",,,,"19308544","19308544",,
"svchost","0","214","2203404787712","6680576","2191360","14248","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.28125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3984","Microsoft.Win32.SafeHandles.SafeProcessHandle","214","11952",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14248","14248","2191360","2191360","79816","79816","2613248","2613248","8032256","8032256","98099200","2203416322048","True","Normal","2191360","2191360","00:00:00.2031250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:55",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.0781250","86564864","2203404787712","False",,,,"6680576","6680576",,
"svchost","0","538","2203474509824","18161664","5947392","18936","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","8.515625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4036","Microsoft.Win32.SafeHandles.SafeProcessHandle","538","14116",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18936","18936","5947392","5947392","175056","175056","12808192","12808192","50434048","50434048","412872704","2203731095552","True","Normal","5947392","5947392","00:00:04.3281250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:44",,"System.Diagnostics.ProcessThreadCollection","00:00:08.5156250","00:00:04.1875000","156286976","2203474509824","False",,,,"18161664","18161664",,
"svchost","1","440","2203595415552","20344832","5505024","26416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.3125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3440","Microsoft.Win32.SafeHandles.SafeProcessHandle","440","14372",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26416","26416","5505024","5505024","208736","208736","7614464","7614464","23527424","23527424","285589504","2203603812352","True","Normal","5505024","5505024","00:00:00.1406250","svchost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:36",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.1718750","277192704","2203595415552","False",,,,"20344832","20344832",,
"svchost","0","160","2203395026944","6737920","1859584","11432","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.296875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2892","Microsoft.Win32.SafeHandles.SafeProcessHandle","160","14740",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11432","11432","1859584","1859584","64152","64152","3493888","3493888","9740288","9740288","80445440","2203398668288","True","Normal","1859584","1859584","00:00:00.1718750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:15:21",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.1250000","76804096","2203395026944","False",,,,"6737920","6737920",,
